	0
desempenho	raiva
piora	surpresa
atrição	tristeza
luvas	alegria
aliança	medo
escolher	nojo
performance	raiva
deterioramento	surpresa
erosão	tristeza
laurel	alegria
concerto	medo
assinalar	nojo
indústria	raiva
pioria	surpresa
ablação	tristeza
láurea	alegria
pacto	medo
marcar	nojo
pró-atividade	raiva
pioramento	surpresa
carnificina	tristeza
honraria	alegria
sinergia	medo
criar	nojo
recrescimento	raiva
agravação	surpresa
fuzilamento	tristeza
condecoração	alegria
sintonia	medo
indicar	nojo
recrudescência	raiva
fragmentação	surpresa
morticínio	tristeza
coroa	alegria
percebismo	medo
instaurar	nojo
estrépito	raiva
fratura	surpresa
açougue	tristeza
juros	alegria
arrecadação	medo
estatuir	nojo
fragor	raiva
fracionamento	surpresa
ceifa	tristeza
adiafa	alegria
cobrança	medo
desejar	nojo
afundamento	raiva
partição	surpresa
carniça	tristeza
molha	alegria
absorvência	medo
almejar	nojo
soçobro	raiva
quebradura	surpresa
genocídio	tristeza
mota	alegria
absorvimento	medo
alegrar-se	nojo
emulação	raiva
desagregação	surpresa
lerdice	tristeza
cafezinho	alegria
infiltração	medo
contentar-se	nojo
nadinha	raiva
descontinuação	surpresa
vagarosidade	tristeza
copinho	alegria
filtração	medo
regozijar-se	nojo
pouquinho	raiva
paragem	surpresa
vagareza	tristeza
cinzel	alegria
sucção	medo
lisonjear	nojo
idiossincrasia	raiva
cessação	surpresa
pausa	tristeza
escopro	alegria
ingestão	medo
sobre-estimar	nojo
súplica	raiva
rescisão	surpresa
lomba	tristeza
ajuda	alegria
deglutição	medo
aprender	nojo
pedido	raiva
dobra	surpresa
ronceirismo	tristeza
benesse	alegria
engolição	medo
educar-se	nojo
rogo	raiva
dobradura	surpresa
umidade	tristeza
égide	alegria
açambarcamento	medo
ilustrar-se	nojo
abrenúncio	raiva
prega	surpresa
lentura	tristeza
amparo	alegria
anexação	medo
instruir-se	nojo
clamor	raiva
vinco	surpresa
relento	tristeza
patrocínio	alegria
agnição	medo
preparar-se	nojo
sobranceria	raiva
ruga	surpresa
garoa	tristeza
proteção	alegria
proficiência	medo
compreender	nojo
soberba	raiva
saracoteio	surpresa
orvalho	tristeza
carta	alegria
escola	medo
consultar	nojo
soberbia	raiva
rampa	surpresa
cacimba	tristeza
missiva	alegria
ilustração	medo
decorar	nojo
impolidez	raiva
vertente	surpresa
molúria	tristeza
a favor	alegria
ciência	medo
gravar	nojo
descortesia	raiva
encosta	surpresa
rocio	tristeza
a favor de	alegria
gnose	medo
guardar	nojo
incivilidade	raiva
costado	surpresa
lassitude	tristeza
em favor de	alegria
abrangência	medo
memorizar	nojo
inurbanidade	raiva
quebrada	surpresa
formigamento	tristeza
por favor	alegria
abarcamento	medo
ensaiar	nojo
invasão	raiva
quebrado	surpresa
canga	tristeza
caixote	alegria
englobamento	medo
exercitar	nojo
malbarato	raiva
sobras	surpresa
sufocamento	tristeza
relicário	alegria
abraçamento	medo
praticar	nojo
imprevidência	raiva
atrofiamento	surpresa
dissolução	tristeza
boceta	alegria
usurpação	medo
treinar	nojo
desacatamento	raiva
raquitismo	surpresa
niilismo	tristeza
medalha	alegria
empossamento	medo
vigiar	nojo
desprimor	raiva
pauperização	surpresa
esmagamento	tristeza
insígnia	alegria
assenhoreamento	medo
debater	nojo
excurso	raiva
despersuasão	surpresa
pulverização	tristeza
fita	alegria
tomada	medo
discutir	nojo
deságio	raiva
matinada	surpresa
descaída	tristeza
paparicos	alegria
presa	medo
indagar	nojo
aviltação	raiva
amotinamento	surpresa
desmerecimento	tristeza
extremo	alegria
tomadia	medo
planejar	nojo
calúnia	raiva
tsunami	surpresa
emaciação	tristeza
cuidados	alegria
pertinência	medo
simular	nojo
difamação	raiva
abordagem	surpresa
morbidade	tristeza
sentimentos	alegria
detém	medo
tratar	nojo
maledicência	raiva
abordada	surpresa
resgate	tristeza
fosca	alegria
custódia	medo
versar	nojo
maldizer	raiva
aferramento	surpresa
acréscimo	tristeza
eventos	alegria
estada	medo
ir	nojo
boato	raiva
batido	surpresa
furto	tristeza
adulação	alegria
engasgo	medo
cursar	nojo
mexerico	raiva
rastro	surpresa
abafo	tristeza
lisonja	alegria
impedição	medo
fazer	nojo
ladrado	raiva
pista	surpresa
rarefação	tristeza
blandícia	alegria
sem embargo	medo
seguir	nojo
fofoca	raiva
canoa	surpresa
embigo	tristeza
blandície	alegria
geena	medo
aprofundar	nojo
desveneração	raiva
caçada	surpresa
protuberância	tristeza
cafuné	alegria
acautelamento	medo
escabichar	nojo
irrespeito	raiva
exploração	surpresa
centro	tristeza
afagamento	alegria
vigilância	medo
espiolhar	nojo
profanação	raiva
pontada	surpresa
núcleo	tristeza
presentes	alegria
tenência	medo
testar	nojo
xingamento	raiva
geral	surpresa
ponto central	tristeza
fúcsia	alegria
salvaguarda	medo
provar	nojo
longanimidade	raiva
canastra	surpresa
ponto de convergência	tristeza
gota	alegria
provimento	medo
inspecionar	nojo
abandonamento	raiva
batedeira	surpresa
ponto nuclear	tristeza
pingo	alegria
devotação	medo
interrogar	nojo
abdicação	raiva
tungada	surpresa
encurtamento	tristeza
pranto	alegria
dedicatória	medo
questionar	nojo
cessão	raiva
usada	surpresa
afinamento	tristeza
oferenda	alegria
inscrição	medo
revistar	nojo
desistência	raiva
comida	surpresa
espaçamento	tristeza
dom	alegria
mensagem	medo
vistoriar	nojo
humanitarismo	raiva
extravio	surpresa
lembranças	tristeza
policitação	alegria
oferecimento	medo
assistir	nojo
abjuramento	raiva
entrechoque	surpresa
respeitos	tristeza
licitação	alegria
trinque	medo
presenciar	nojo
abstinência	raiva
arrepelão	surpresa
escabiosa	tristeza
pechincha	alegria
timbre	medo
testemunhar	nojo
desencarregamento	raiva
junção	surpresa
flor-de-viúva	tristeza
queima	alegria
prestimosidade	medo
constatar	nojo
desincumbência	raiva
união	surpresa
saudades	tristeza
doação	alegria
aplicabilidade	medo
notar	nojo
dispensação	raiva
assembleia	surpresa
suspiros	tristeza
donativo	alegria
serventia	medo
perceber	nojo
franquia	raiva
congresso	surpresa
viúva	tristeza
esmola	alegria
funcionalidade	medo
espiar	nojo
imunidade	raiva
descobrimento	surpresa
viúvas	tristeza
oblação	alegria
administração	medo
espreitar	nojo
equanimidade	raiva
achamento	surpresa
chibante	tristeza
oblata	alegria
ministração	medo
espionar	nojo
despego	raiva
confluência	surpresa
feiticeiro	tristeza
imolação	alegria
investimento	medo
bisbilhotar	nojo
ai	raiva
convergência	surpresa
tijuca	tristeza
ofertório	alegria
adereço	medo
descobrir	nojo
melúria	raiva
espera	surpresa
banzeiro	tristeza
blindagem	alegria
guarnição	medo
advertir	nojo
jeremiada	raiva
tropeção	surpresa
abatido	tristeza
parapeito	alegria
colocação	medo
repreender	nojo
protestação	raiva
acho	surpresa
amofinado	tristeza
peitoril	alegria
sobreposição	medo
censurar	nojo
reivindicação	raiva
paulada	surpresa
amolado	tristeza
guarda	alegria
superposição	medo
admoestar	nojo
denúncia	raiva
chuvarada	surpresa
demolição	tristeza
abrigada	alegria
justaposição	medo
prevenir	nojo
participação	raiva
aguaceiro	surpresa
arrasamento	tristeza
abrigo	alegria
aposição	medo
replicar	nojo
acusação	raiva
latejo	surpresa
desmantelamento	tristeza
cobertura	alegria
inflição	medo
expressar	nojo
delação	raiva
doido	surpresa
obliteração	tristeza
reduto	alegria
aplicativo	medo
exprimir	nojo
incriminação	raiva
amalucado	surpresa
assolamento	tristeza
valhacouto	alegria
ombro	medo
avisar	nojo
criminação	raiva
lambada	surpresa
infestação	tristeza
dieta	alegria
carolice	medo
lembrar	nojo
inculpação	raiva
maníaco	surpresa
resíduo	tristeza
coberto	alegria
beatice	medo
observar-se	nojo
imputação	raiva
pulsação	surpresa
relíquia	tristeza
guarida	alegria
beataria	medo
cismar	nojo
libelo	raiva
taça	surpresa
resíduos	tristeza
sustento	alegria
beatismo	medo
ruminar	nojo
exprobação	raiva
tapona	surpresa
herpes	tristeza
anteparo	alegria
santimônia	medo
alegar	nojo
embuste	raiva
zurbada	surpresa
depravação	tristeza
traçado	alegria
monomania	medo
argumentar	nojo
fraude	raiva
mocada	surpresa
devassidão	tristeza
enxuto	alegria
neurose	medo
mencionar	nojo
dança	raiva
ripada	surpresa
envilecimento	tristeza
balaústre	alegria
aprazamento	medo
citar	nojo
imbróglio	raiva
coça	surpresa
prevaricação	tristeza
escudo	alegria
estabelecimento	medo
pretextar	nojo
alguma	raiva
maluqueira	surpresa
gradação	tristeza
preservação	alegria
marcação	medo
justificar	nojo
objurgação	raiva
cachação	surpresa
nuance	tristeza
regaço	alegria
afixação	medo
expor	nojo
objurgatória	raiva
direto	surpresa
enevoamento	tristeza
hospedagem	alegria
colagem	medo
arguir	nojo
esconjurar	raiva
pescoção	surpresa
anuviamento	tristeza
alojamento	alegria
estabilização	medo
arrazoar	nojo
descaminho	raiva
sapeca	surpresa
embaçamento	tristeza
socorro	alegria
imobilização	medo
envaidecer-se	nojo
sumiço	raiva
catatau	surpresa
embaciamento	tristeza
roupa	alegria
conservação	medo
gloriar-se	nojo
cancelamento	raiva
tacada	surpresa
nébula	tristeza
vestimenta	alegria
memorização	medo
jactar-se	nojo
supressão	raiva
passa	surpresa
apneia	tristeza
veste	alegria
jesuitismo	medo
orgulhar-se	nojo
arruinação	raiva
entrevero	surpresa
sacrilégio	tristeza
capa	alegria
elucubração	medo
ufanar-se	nojo
arruinamento	raiva
tropicão	surpresa
machucado	tristeza
abafador	alegria
memória	medo
vangloriar-se	nojo
libertinagem	raiva
tropeçar	surpresa
faniquito	tristeza
conchego	alegria
recordação	medo
desconfiar	nojo
precipício	raiva
contato	surpresa
chilique	tristeza
quente	alegria
plano	medo
duvidar	nojo
gangrena	raiva
tocadela	surpresa
esmaecimento	tristeza
sobretudo	alegria
probabilidade	medo
fantasiar	nojo
patologia	raiva
tocamento	surpresa
lipotimia	tristeza
suéter	alegria
provérbio	medo
sonhar	nojo
macacoa	raiva
som	surpresa
apsiquia	tristeza
cômodo	alegria
máxima	medo
idealizar	nojo
ressaca	raiva
sineta	surpresa
fanico	tristeza
luxúria	alegria
ditado	medo
inventar	nojo
desentendido	raiva
sirene	surpresa
trapo	tristeza
libidinagem	alegria
adágio	medo
idear	nojo
mórbido	raiva
repenique	surpresa
analose	tristeza
erotismo	alegria
aforismo	medo
elaborar	nojo
doente	raiva
traço	surpresa
esfalfação	tristeza
sensualismo	alegria
dito	medo
projetar	nojo
enfermo	raiva
laivo	surpresa
esfalfe	tristeza
sexualidade	alegria
apotegma	medo
traçar	nojo
axe	raiva
resquício	surpresa
repouso	tristeza
afrodisia	alegria
anexim	medo
prognosticar	nojo
chaga	raiva
rasto	surpresa
distensão	tristeza
bobeira	alegria
ideologia	medo
concluir	nojo
pústula	raiva
demão	surpresa
descontração	tristeza
besteira	alegria
filosofia	medo
atinar	nojo
úlcera	raiva
indireta	surpresa
licenciosidade	tristeza
patetice	alegria
doutrina	medo
identificar	nojo
ulceração	raiva
dica	surpresa
desoneração	tristeza
idiotice	alegria
ideais	medo
confiar	nojo
conspurcação	raiva
conselho	surpresa
diarreia	tristeza
tolice	alegria
significado	medo
esperar	nojo
estigma	raiva
orientação	surpresa
caganeira	tristeza
tontice	alegria
significação	medo
aprontar	nojo
porte	raiva
criatividade	surpresa
soltura	tristeza
baboseira	alegria
cacoete	medo
armar	nojo
desconfortável	raiva
pedra de toque	surpresa
hebetude	tristeza
asneira	alegria
jeitão	medo
organizar	nojo
embaraçoso	raiva
guerrilha	surpresa
mamparra	tristeza
imbecilidade	alegria
bizarrice	medo
preparar	nojo
constrangedor	raiva
mesa-redonda	surpresa
leseira	tristeza
palermice	alegria
estapafurdismo	medo
admitir	nojo
incomodador	raiva
debatimento	surpresa
mação	tristeza
parvoíce	alegria
exotismo	medo
interrogar-se	nojo
incomodante	raiva
palestra	surpresa
pânria	tristeza
estultícia	alegria
ratada	medo
predizer	nojo
incomodativo	raiva
refrega	surpresa
remancho	tristeza
necedade	alegria
ratice	medo
pressagiar	nojo
apetecer	raiva
torneio	surpresa
sorna	tristeza
sandice	alegria
telha	medo
vaticinar	nojo
pretender	raiva
defrontação	surpresa
pacholice	tristeza
asnice	alegria
cachaça	medo
adivinhar	nojo
tencionar	raiva
confrontação	surpresa
comodismo	tristeza
quinquilharia	alegria
vesânia	medo
prenunciar	nojo
intencionar	raiva
acareação	surpresa
côncavo	tristeza
niquice	alegria
xenofobia	medo
augurar	nojo
intentar	raiva
acareamento	surpresa
profundidade	tristeza
nada	alegria
preconcepção	medo
agourar	nojo
planear	raiva
rinha	surpresa
seio	tristeza
nica	alegria
rótulo	medo
agoirar	nojo
programar	raiva
compete	surpresa
câmara	tristeza
palha	alegria
diferenciação	medo
futurar	nojo
ter em vista	raiva
pleito	surpresa
câmera	tristeza
nuga	alegria
marginalização	medo
antecipar	nojo
aspirar	raiva
descarregamento	surpresa
entresseio	tristeza
nugacidade	alegria
arrolamento	medo
profetizar	nojo
ansiar	raiva
disparo	surpresa
reentrância	tristeza
bugiaria	alegria
descrição	medo
subentender	nojo
perseguir	raiva
dejeção	surpresa
nicho	tristeza
bufarinha	alegria
listamento	medo
aceitar	nojo
ambicionar	raiva
defecação	surpresa
alvéolo	tristeza
frioleira	alegria
filtragem	medo
atribuir	nojo
cobiçar	raiva
machucadura	surpresa
cavado	tristeza
guloseima	alegria
banalidade	medo
acusar	nojo
anelar	raiva
roxo	surpresa
encaixe	tristeza
gulodice	alegria
chavão	medo
condenar	nojo
suspirar	raiva
roxa	surpresa
escavação	tristeza
gulosice	alegria
lugar-comum	medo
culpabilizar	nojo
exigir	raiva
amassado	surpresa
grota	tristeza
iguaria	alegria
modelo	medo
imputar	nojo
ordenar	raiva
amassadela	surpresa
poço	tristeza
lambarice	alegria
padrão básico	medo
incriminar	nojo
mandar	raiva
amassadura	surpresa
recôncavo	tristeza
lambugem	alegria
tópico	medo
inculpar	nojo
obrigar	raiva
amolgadela	surpresa
socava	tristeza
palhaçada	alegria
trivialidade	medo
responsabilizar	nojo
impor	raiva
amolgadura	surpresa
toca	tristeza
bobice	alegria
clichê	medo
manipular	nojo
necessitar	raiva
amolgamento	surpresa
túmulo	tristeza
bufonaria	alegria
estéreo	medo
levar	nojo
precisar	raiva
entalhe	surpresa
sepulcro	tristeza
truanice	alegria
estereotipia	medo
inspirar	nojo
requerer	raiva
entalho	surpresa
alicerce	tristeza
arlequinada	alegria
molde	medo
interferir	nojo
demandar	raiva
entalha	surpresa
tunda	tristeza
momice	alegria
compra	medo
controlar	nojo
pedir	raiva
entalhamento	surpresa
terra	tristeza
comédia	alegria
expensa	medo
agir	nojo
carecer	raiva
entalhadura	surpresa
alçapão	tristeza
faculdades	alegria
arquejamento	medo
dominar	nojo
tentar	raiva
estouro	surpresa
biboca	tristeza
predicado	alegria
inalação	medo
obrar	nojo
experimentar	raiva
estalada	surpresa
cabouco	tristeza
dote	alegria
ideal	medo
operar	nojo
preferir	raiva
bernarda	surpresa
socavão	tristeza
favorece	alegria
desiderato	medo
empreender	nojo
optar	raiva
estropício	surpresa
barroco	tristeza
tenha	alegria
espero	medo
mover-se	nojo
eleger	raiva
mazorca	surpresa
fojo	tristeza
frescura	alegria
fermentação	medo
lidar	nojo
selecionar	raiva
rebordosa	surpresa
forame	tristeza
algaravia	alegria
fervedura	medo
trabalhar	nojo
decidir-se	raiva
turbulência	surpresa
solapa	tristeza
tropel	alegria
questionamento	medo
concretizar	nojo
consentir	raiva
insurgência	surpresa
furo	tristeza
falatório	alegria
ambivalência	medo
representar	nojo
autorizar	raiva
pronunciamento	surpresa
cavação	tristeza
chinfrinada	alegria
anfibolia	medo
interpretar	nojo
deixar	raiva
sondagem	surpresa
fisga	tristeza
falácia	alegria
anfibologia	medo
encenar	nojo
assentir	raiva
recolha	surpresa
fresta	tristeza
inferneira	alegria
dubieza	medo
encarnar	nojo
conceder	raiva
listagem	surpresa
frincha	tristeza
presepada	alegria
limbo	medo
funcionar	nojo
concordar	raiva
lista	surpresa
orifício	tristeza
trovoada	alegria
errada	medo
exercer	nojo
anuir	raiva
enumeração	surpresa
perfuração	tristeza
chiado	alegria
discricionariedade	medo
ocupar-se	nojo
dispor-se	raiva
rol	surpresa
ranhura	tristeza
grulhada	alegria
impropriedade	medo
encarregar-se	nojo
prestar-se	raiva
repertório	surpresa
rasgão	tristeza
guaiú	alegria
inseguridade	medo
proceder	nojo
oferecer-se	raiva
inventário	surpresa
branco	tristeza
vozerio	alegria
periculosidade	medo
contribuir	nojo
ameaçar	raiva
inventariação	surpresa
lanho	tristeza
mutreta	alegria
infixidez	medo
colaborar	nojo
aproximar-se	raiva
catalogação	surpresa
barracão	tristeza
motilidade	alegria
interrogatório	medo
facilitar	nojo
pairar	raiva
erguimento	surpresa
barraco	tristeza
moto	alegria
inquisição	medo
favorecer	nojo
idolatrar	raiva
alteamento	surpresa
casebre	tristeza
cinesia	alegria
quesito	medo
concorrer	nojo
sem querer	raiva
içamento	surpresa
choça	tristeza
locomoção	alegria
ateísmo	medo
auxiliar	nojo
solicitação	raiva
aumento	surpresa
choupana	tristeza
dinâmica	alegria
irreligiosidade	medo
valer	nojo
desejos	raiva
acrescento	surpresa
maloca	tristeza
meneamento	alegria
rabugice	medo
coagir	nojo
imaginativa	raiva
majoração	surpresa
pardieiro	tristeza
gesto	alegria
pedantismo	medo
constranger	nojo
inventividade	raiva
incremento	surpresa
tugúrio	tristeza
aceno	alegria
susceptibilidade	medo
forçar	nojo
criação	raiva
acrescentamento	surpresa
cafundó	tristeza
gesticulação	alegria
capanga	medo
intimidar	nojo
faz-de-conta	raiva
acrescimento	surpresa
cafundó do judas	tristeza
trejeito	alegria
barragem	medo
tutear	nojo
bijuteria	raiva
achega	surpresa
caixa-pregos	tristeza
partido	alegria
abacaxi	medo
compelir	nojo
apetite sexual	raiva
fidalguia	surpresa
cu de judas	tristeza
associação	alegria
enigma	medo
aliciar	nojo
energia vital	raiva
levada	surpresa
rego	tristeza
agremiação	alegria
charada	medo
aconselhar	nojo
satiríase	raiva
nascente	surpresa
vala	tristeza
sociedade	alegria
perquirição	medo
conduzir	nojo
incontinência	raiva
este	surpresa
carquilha	tristeza
mobilização	alegria
perquisição	medo
encorajar	nojo
carne	raiva
leste	surpresa
canal	tristeza
afogadilho	alegria
matéria	medo
impulsionar	nojo
impudicícia	raiva
oriente	surpresa
trilha	tristeza
tempo	alegria
ponto	medo
incentivar	nojo
estimulação	raiva
disponha	surpresa
estria	tristeza
espalhado	alegria
tese	medo
incitar	nojo
capital	raiva
abanador	surpresa
leiva	tristeza
murmurinho	alegria
item	medo
seduzir	nojo
metrópole	raiva
abanico	surpresa
álveo	tristeza
triga	alegria
capítulo	medo
suscitar	nojo
matriz	raiva
flabelo	surpresa
calha	tristeza
agraço	alegria
em questão	medo
incutir	nojo
mãe	raiva
leque	surpresa
canelura	tristeza
frescor	alegria
interpelação	medo
formular	nojo
central	raiva
ventana	surpresa
esteira	tristeza
verde	alegria
poltroneria	medo
cobrir	nojo
cerne	raiva
ventarola	surpresa
leira	tristeza
verdor	alegria
cintilante	medo
emboçar	nojo
polo	raiva
desajuste	surpresa
acanaladura	tristeza
verdura	alegria
cintilar	medo
guarnecer	nojo
base	raiva
travessura	surpresa
interseção	tristeza
vicejo	alegria
faiscante	medo
indutar	nojo
catedral	raiva
diabrura	surpresa
intersecção	tristeza
validade	alegria
faiscar	medo
revestir	nojo
sé	raiva
tropelia	surpresa
acidentado	tristeza
vigência	alegria
fulgurar	medo
transmitir	nojo
igreja	raiva
traquinice	surpresa
desnivelamente	tristeza
ênfase	alegria
efemeridade	medo
comunicar	nojo
domo	raiva
molecagem	surpresa
retrocessão	tristeza
oxigênio	alegria
impermanência	medo
condicionar	nojo
assento	raiva
peraltice	surpresa
recuada	tristeza
fluido	alegria
perecibilidade	medo
imprimir	nojo
cadeira	raiva
exiguidade	surpresa
recua	tristeza
flatulência	alegria
transitoriedade	medo
infundir	nojo
banco	raiva
estampido	surpresa
greve	tristeza
flato	alegria
acanho	medo
insinuar	nojo
suporte	raiva
arrocho	surpresa
parede	tristeza
ventosidade	alegria
bisonharia	medo
instilar	nojo
agiotagem	raiva
cerco	surpresa
estancamento	tristeza
apontamento	alegria
bisonhice	medo
insuflar	nojo
onzena	raiva
desfiladeiro	surpresa
engarrafamento	tristeza
fumaça	alegria
encalistração	medo
sugerir	nojo
hipertermia	raiva
angustura	surpresa
congestionamento	tristeza
refocilamento	alegria
encalistramento	medo
alentar	nojo
pirexia	raiva
estreito	surpresa
estiolamento	tristeza
alimento	alegria
encolha	medo
entusiasmar	nojo
temperatura	raiva
passo	surpresa
héctica	tristeza
alimentação	alegria
costumeira	medo
estimular	nojo
febre intermitente	raiva
cunho	surpresa
tísica	tristeza
subsistência	alegria
escorregadela	medo
excitar	nojo
impaludismo	raiva
embaraçamento	surpresa
hética	tristeza
nutrição	alegria
desacerto	medo
inflamar	nojo
malária	raiva
encabulação	surpresa
eufemismo	tristeza
nutrimento	alegria
erronia	medo
importar	nojo
maleita	raiva
pejamento	surpresa
abrandamento	tristeza
mantimento	alegria
geofagia	medo
interessar	nojo
paludismo	raiva
gestação	surpresa
tira-teimas	tristeza
fôlego	alegria
curteza	medo
aplicar-se	nojo
sezão	raiva
gravidez	surpresa
invídia	tristeza
bafo	alegria
insuficiência	medo
dedicar-se	nojo
sezões	raiva
prenhez	surpresa
zelotipia	tristeza
hálito	alegria
escória	medo
devotar-se	nojo
sezonismo	raiva
canudo	surpresa
mercantilismo	tristeza
aragem	alegria
borrão	medo
entregar-se	nojo
destinação	raiva
gafe	surpresa
quer	tristeza
brisa	alegria
jaça	medo
despertar	nojo
fito	raiva
desnorteamento	surpresa
interesses	tristeza
ar	alegria
poluição	medo
mover	nojo
mira	raiva
inflexão	surpresa
deseja	tristeza
fresca	alegria
trinca	medo
exortar	nojo
a propósito	raiva
transvio	surpresa
pinta	tristeza
bafagem	alegria
inocuidade	medo
concitar	nojo
a propósito de	raiva
deriva	surpresa
signo	tristeza
expressividade	alegria
inabilidade	medo
desafiar	nojo
convencimento	raiva
imprevisibilidade	surpresa
assinalamento	tristeza
fulgor	alegria
nulidade	medo
encasquetar	nojo
imodéstia	raiva
falcatrua	surpresa
carimbo	tristeza
engenhosidade	alegria
desnecessidade	medo
inculcar	nojo
empáfia	raiva
espeto	surpresa
ferro	tristeza
brilhantismo	alegria
ferrete	medo
atiçar	nojo
jactância	raiva
incógnita	surpresa
selo	tristeza
destreza	alegria
claudicação	medo
assanhar	nojo
bazófia	raiva
segredo	surpresa
sinete	tristeza
lepidez	alegria
inquinação	medo
açular	nojo
vanglória	raiva
inexistência	surpresa
desenho	tristeza
solércia	alegria
mascarra	medo
acirrar	nojo
prosápia	raiva
pouquidade	surpresa
distintivo	tristeza
luminescência	alegria
tacha	medo
espicaçar	nojo
requerimento	raiva
desprovimento	surpresa
emblema	tristeza
cintilação	alegria
tara	medo
acicatar	nojo
petição	raiva
carestia	surpresa
cicatriz	tristeza
clarão	alegria
tatuagem	medo
açodar	nojo
reclamo	raiva
absentismo	surpresa
gilvaz	tristeza
fulguração	alegria
a não ser	medo
interceder	nojo
aplicado	raiva
carece	surpresa
rugas	tristeza
lume	alegria
à exceção de	medo
intrometer-se	nojo
atento	raiva
deixa	surpresa
escara	tristeza
nitescência	alegria
afora	medo
imiscuir-se	nojo
dedicado	raiva
larga	surpresa
jaez	tristeza
virtuosismo	alegria
exceto	medo
ingerir-se	nojo
esforçado	raiva
desencaminho	surpresa
cepa	tristeza
pomposidade	alegria
menos	medo
mexer	nojo
bandeira	raiva
transviamento	surpresa
perfil	tristeza
lustro	alegria
salvante	medo
meter-se	nojo
dístico	raiva
atalho	surpresa
atributo	tristeza
cocaína	alegria
salvo	medo
enxerir-se	nojo
divisa	raiva
vereda	surpresa
peculiaridade	tristeza
coca	alegria
tirante	medo
opinar	nojo
claro	raiva
escaninho	surpresa
característica	tristeza
luminância	alegria
caso contrário	medo
dizer	nojo
níveo	raiva
desvão	surpresa
faculdade	tristeza
existência	alegria
de outra forma	medo
falar	nojo
nevado	raiva
recanto	surpresa
individualidade	tristeza
época	alegria
de outro modo	medo
manifestar	nojo
ebúrneo	raiva
recôndito	surpresa
confins	tristeza
fase	alegria
do contrário	medo
deliberar	nojo
ebóreo	raiva
peculato	surpresa
estremadura	tristeza
ciclo	alegria
quando não	medo
gerir	nojo
alabastrino	raiva
chave	surpresa
beira	tristeza
era	alegria
mas sim	medo
dirigir	nojo
inocente	raiva
descomposição	surpresa
baliza	tristeza
estágio	alegria
destrutibilidade	medo
manobrar	nojo
cândido	raiva
descompasso	surpresa
fronteira	tristeza
idade	alegria
indefensibilidade	medo
comandar	nojo
casto	raiva
despreparo	surpresa
estrema	tristeza
duração	alegria
desaperto	medo
imperar	nojo
impoluto	raiva
desafinação	surpresa
raia	tristeza
estação	alegria
largura	medo
participar	nojo
límpido	raiva
deselegância	surpresa
confim	tristeza
período	alegria
amplidão	medo
comparecer	nojo
albugínea	raiva
dessimetria	surpresa
limite	tristeza
ser	alegria
amplitude	medo
suceder	nojo
esclera	raiva
dissonância	surpresa
arraia	tristeza
ganha-pão	alegria
largo	medo
sobrevir	nojo
esclerótica	raiva
conversão	surpresa
medida-padrão	tristeza
manutenção	alegria
latitude	medo
acontecer	nojo
alva	raiva
transfiguração	surpresa
bitola	tristeza
assistência	alegria
liberdade	medo
ocorrer	nojo
clara	raiva
muda	surpresa
craveira	tristeza
provisão	alegria
prolixidade	medo
irromper	nojo
vísceras	raiva
metamorfose	surpresa
assinatura	tristeza
passadio	alegria
parança	medo
prorromper	nojo
entranhas	raiva
substituição	surpresa
rubrica	tristeza
mantença	alegria
refolgo	medo
desatar	nojo
intestino	raiva
permuta	surpresa
anotação	tristeza
biografia	alegria
férias	medo
explodir	nojo
pandulho	raiva
permutação	surpresa
borrifo	tristeza
relato	alegria
vacação	medo
estourar	nojo
público-alvo	raiva
comutação	surpresa
furúnculo	tristeza
memórias	alegria
sueto	medo
surgir	nojo
prático	raiva
comuta	surpresa
mata-borrão	tristeza
memorial	alegria
alargamento	medo
gerar	nojo
reto	raiva
recolocação	surpresa
respingo	tristeza
verve	alegria
desafogo	medo
produzir	nojo
firme	raiva
transportação	surpresa
sujo	tristeza
auxílio	alegria
respiro	medo
aguçar	nojo
positivo	raiva
móveis	surpresa
contaminação	tristeza
pilar	alegria
aliviação	medo
fomentar	nojo
lógico	raiva
câmbio	surpresa
lambuzadela	tristeza
sustentação	alegria
aliviamento	medo
avivar	nojo
racional	raiva
caixa de câmbio	surpresa
indicativo	tristeza
sustentáculo	alegria
detença	medo
instar	nojo
pragmático	raiva
desfile	surpresa
indicador	tristeza
arrimo	alegria
delgadeza	medo
promover	nojo
realista	raiva
corso	surpresa
índice	tristeza
ecossistema	alegria
tenuidade	medo
reavivar	nojo
explícito	raiva
mudação	surpresa
mímica	tristeza
fauna	alegria
acume	medo
vivificar	nojo
resoluto	raiva
mudada	surpresa
evidência	tristeza
flora	alegria
treta	medo
conquistar	nojo
determinado	raiva
reformação	surpresa
vislumbre	tristeza
holocenose	alegria
palor	medo
envolver	nojo
imparcial	raiva
remanejamento	surpresa
pegada	tristeza
qualidade de vida	alegria
palescência	medo
prender	nojo
isento	raiva
remodelação	surpresa
anúncio	tristeza
expressão	alegria
esqualidez	medo
alicerçar	nojo
neutro	raiva
remodelagem	surpresa
auspício	tristeza
desenvoltura	alegria
lividez	medo
basear	nojo
justo	raiva
remodelamento	surpresa
agouro	tristeza
princípio vital	alegria
desleixamento	medo
declarar	nojo
apartidário	raiva
reorganização	surpresa
augúrio	tristeza
personalidade	alegria
desmazelamento	medo
explicar	nojo
desapaixonado	raiva
resmuda	surpresa
